"","AlternateID","CommonName","Phylum","Class","Order","Family","Genus","SpeciesName","Collector","CollectionDate","collection_year","CruiseID","Event.ID","Haul","Station","Equipment_Gear","Locality","StartLatitude_N","StartLongitude_W","StationID","TowType","EQ_Latitude","EQ_Longitude"
"5803","2019_3667","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20191601066,"Midwater",71.7444,-157.2807
"5804","2019_3668","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20171601011,"Surface",71.4878,-157.5423
"5805","2019_3668","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20191601066,"Midwater",71.7444,-157.2807
"5806","2019_3669","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20171601011,"Surface",71.4878,-157.5423
"5807","2019_3669","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20191601066,"Midwater",71.7444,-157.2807
"5808","2019_367","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Aug. 28, 2019",2019,NA,125,NA,NA,"Surface trawl","Chukchi Sea",72.4954,-164.5467,20171601053,"Midwater",72.4943,-164.3412
"5809","2019_367","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Aug. 28, 2019",2019,NA,125,NA,NA,"Surface trawl","Chukchi Sea",72.4954,-164.5467,20191601042,"Midwater",72.4954,-164.5467
"5810","2019_3670","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20171601011,"Surface",71.4878,-157.5423
"5811","2019_3670","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20191601066,"Midwater",71.7444,-157.2807
"5812","2019_3671","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20171601011,"Surface",71.4878,-157.5423
"5813","2019_3671","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20191601066,"Midwater",71.7444,-157.2807
"5814","2019_3672","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20171601011,"Surface",71.4878,-157.5423
"5815","2019_3672","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20191601066,"Midwater",71.7444,-157.2807
"5816","2019_3673","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20171601011,"Surface",71.4878,-157.5423
"5817","2019_3673","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20191601066,"Midwater",71.7444,-157.2807
"5818","2019_3674","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20171601011,"Surface",71.4878,-157.5423
"5819","2019_3674","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20191601066,"Midwater",71.7444,-157.2807
"5820","2019_3675","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20171601011,"Surface",71.4878,-157.5423
"5821","2019_3675","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20191601066,"Midwater",71.7444,-157.2807
"5822","2019_3676","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20171601011,"Surface",71.4878,-157.5423
"5823","2019_3676","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20191601066,"Midwater",71.7444,-157.2807
"5824","2019_3677","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20171601011,"Surface",71.4878,-157.5423
"5825","2019_3677","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20191601066,"Midwater",71.7444,-157.2807
"5826","2019_3678","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20171601011,"Surface",71.4878,-157.5423
"5827","2019_3678","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20191601066,"Midwater",71.7444,-157.2807
"5828","2019_3679","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20171601011,"Surface",71.4878,-157.5423
"5829","2019_3679","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20191601066,"Midwater",71.7444,-157.2807
"5830","2019_368","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Aug. 28, 2019",2019,NA,125,NA,NA,"Surface trawl","Chukchi Sea",72.4954,-164.5467,20171601053,"Midwater",72.4943,-164.3412
"5831","2019_368","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Aug. 28, 2019",2019,NA,125,NA,NA,"Surface trawl","Chukchi Sea",72.4954,-164.5467,20191601042,"Midwater",72.4954,-164.5467
"5832","2019_3680","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20171601011,"Surface",71.4878,-157.5423
"5833","2019_3680","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20191601066,"Midwater",71.7444,-157.2807
"5834","2019_3681","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20171601011,"Surface",71.4878,-157.5423
"5835","2019_3681","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20191601066,"Midwater",71.7444,-157.2807
"5836","2019_3682","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20171601011,"Surface",71.4878,-157.5423
"5837","2019_3682","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20191601066,"Midwater",71.7444,-157.2807
"5838","2019_3683","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20171601011,"Surface",71.4878,-157.5423
"5839","2019_3683","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20191601066,"Midwater",71.7444,-157.2807
"5840","2019_3684","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20171601011,"Surface",71.4878,-157.5423
"5841","2019_3684","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20191601066,"Midwater",71.7444,-157.2807
"5842","2019_3685","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20171601011,"Surface",71.4878,-157.5423
"5843","2019_3685","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20191601066,"Midwater",71.7444,-157.2807
"5844","2019_3686","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20171601011,"Surface",71.4878,-157.5423
"5845","2019_3686","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20191601066,"Midwater",71.7444,-157.2807
"5846","2019_3687","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20171601011,"Surface",71.4878,-157.5423
"5847","2019_3687","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20191601066,"Midwater",71.7444,-157.2807
"5848","2019_3688","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20171601011,"Surface",71.4878,-157.5423
"5849","2019_3688","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20191601066,"Midwater",71.7444,-157.2807
"5850","2019_3689","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20171601011,"Surface",71.4878,-157.5423
"5851","2019_3689","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20191601066,"Midwater",71.7444,-157.2807
"5852","2019_369","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Aug. 28, 2019",2019,NA,125,NA,NA,"Surface trawl","Chukchi Sea",72.4954,-164.5467,20171601053,"Midwater",72.4943,-164.3412
"5853","2019_369","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Aug. 28, 2019",2019,NA,125,NA,NA,"Surface trawl","Chukchi Sea",72.4954,-164.5467,20191601042,"Midwater",72.4954,-164.5467
"5854","2019_3690","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20171601011,"Surface",71.4878,-157.5423
"5855","2019_3690","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20191601066,"Midwater",71.7444,-157.2807
"5856","2019_3691","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20171601011,"Surface",71.4878,-157.5423
"5857","2019_3691","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20191601066,"Midwater",71.7444,-157.2807
"5858","2019_3692","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20171601011,"Surface",71.4878,-157.5423
"5859","2019_3692","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20191601066,"Midwater",71.7444,-157.2807
"5860","2019_3693","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20171601011,"Surface",71.4878,-157.5423
"5861","2019_3693","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20191601066,"Midwater",71.7444,-157.2807
"5862","2019_3694","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20171601011,"Surface",71.4878,-157.5423
"5863","2019_3694","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20191601066,"Midwater",71.7444,-157.2807
"5864","2019_3695","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20171601011,"Surface",71.4878,-157.5423
"5865","2019_3695","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20191601066,"Midwater",71.7444,-157.2807
"5866","2019_3696","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20171601011,"Surface",71.4878,-157.5423
"5867","2019_3696","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20191601066,"Midwater",71.7444,-157.2807
"5868","2019_3697","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20171601011,"Surface",71.4878,-157.5423
"5869","2019_3697","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20191601066,"Midwater",71.7444,-157.2807
"5870","2019_3698","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20171601011,"Surface",71.4878,-157.5423
"5871","2019_3698","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20191601066,"Midwater",71.7444,-157.2807
"5872","2019_3699","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20171601011,"Surface",71.4878,-157.5423
"5873","2019_3699","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20191601066,"Midwater",71.7444,-157.2807
"5874","2019_37","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Aug. 27, 2019",2019,NA,112,NA,NA,"Surface trawl","Chukchi Sea",72.4843,-168.5134,20191601039,"Midwater",72.4843,-168.5134
"5875","2019_370","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Aug. 28, 2019",2019,NA,125,NA,NA,"Surface trawl","Chukchi Sea",72.4954,-164.5467,20171601053,"Midwater",72.4943,-164.3412
"5876","2019_370","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Aug. 28, 2019",2019,NA,125,NA,NA,"Surface trawl","Chukchi Sea",72.4954,-164.5467,20191601042,"Midwater",72.4954,-164.5467
"5877","2019_3700","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20171601011,"Surface",71.4878,-157.5423
"5878","2019_3700","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20191601066,"Midwater",71.7444,-157.2807
"5879","2019_3701","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20171601011,"Surface",71.4878,-157.5423
"5880","2019_3701","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20191601066,"Midwater",71.7444,-157.2807
"5881","2019_3702","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20171601011,"Surface",71.4878,-157.5423
"5882","2019_3702","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20191601066,"Midwater",71.7444,-157.2807
"5883","2019_3703","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20171601011,"Surface",71.4878,-157.5423
"5884","2019_3703","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20191601066,"Midwater",71.7444,-157.2807
"5885","2019_3705","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20171601011,"Surface",71.4878,-157.5423
"5886","2019_3705","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20191601066,"Midwater",71.7444,-157.2807
"5887","2019_3706","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20171601011,"Surface",71.4878,-157.5423
"5888","2019_3706","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20191601066,"Midwater",71.7444,-157.2807
"5889","2019_3707","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20171601011,"Surface",71.4878,-157.5423
"5890","2019_3707","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20191601066,"Midwater",71.7444,-157.2807
"5891","2019_3708","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20171601011,"Surface",71.4878,-157.5423
"5892","2019_3708","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20191601066,"Midwater",71.7444,-157.2807
"5893","2019_3709","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20171601011,"Surface",71.4878,-157.5423
"5894","2019_3709","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 9, 2019",2019,NA,270,NA,NA,"Surface trawl","Chukchi Sea",71.7444,-157.2807,20191601066,"Midwater",71.7444,-157.2807
"5895","2019_371","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Aug. 28, 2019",2019,NA,125,NA,NA,"Surface trawl","Chukchi Sea",72.4954,-164.5467,20171601053,"Midwater",72.4943,-164.3412
